Time,UeId,FlowId,Direction,SrcAddr,DstAddr,Throughput_kbps,Latency_ms,Jitter_ms,PacketLoss
14.1,19,14,UL,7.0.0.15,1.0.0.2,35281,5.61165,0.385839,0
14.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.2,7,2,UL,7.0.0.3,1.0.0.2,3207.36,87.4748,3.95527,0
14.2,8,3,UL,7.0.0.4,1.0.0.2,1069.12,110.043,8.78584,0
14.2,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.9866,2.35198,0
14.2,10,5,UL,7.0.0.6,1.0.0.2,35281,9.40247,0.429837,0
14.2,11,6,UL,7.0.0.7,1.0.0.2,35609.9,7.63376,0.427084,0
14.2,12,7,UL,7.0.0.8,1.0.0.2,36103.4,7.38985,0.426569,0
14.2,13,8,UL,7.0.0.9,1.0.0.2,39146.2,7.92289,0.419427,0
14.2,14,9,UL,7.0.0.10,1.0.0.2,36267.8,11.3031,0.440179,0
14.2,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.23746,0.430682,0
14.2,16,11,UL,7.0.0.12,1.0.0.2,35938.9,7.24361,0.418119,0
14.2,17,12,UL,7.0.0.13,1.0.0.2,20560,8.61631,0.434795,0
14.2,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.85188,0.396501,0
14.2,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.7762,0.394759,0
14.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.3,7,2,UL,7.0.0.3,1.0.0.2,5427.84,97.0582,2.96767,0
14.3,8,3,UL,7.0.0.4,1.0.0.2,4687.68,151.809,3.2964,0
14.3,9,4,UL,7.0.0.5,1.0.0.2,5345.6,12.5182,2.42518,0
14.3,10,5,UL,7.0.0.6,1.0.0.2,36021.1,9.10091,0.416087,0
14.3,11,6,UL,7.0.0.7,1.0.0.2,35445.4,8.25945,0.430721,0
14.3,12,7,UL,7.0.0.8,1.0.0.2,37419.2,10.0169,0.426925,0
14.3,13,8,UL,7.0.0.9,1.0.0.2,33800.6,7.55097,0.424317,0
14.3,14,9,UL,7.0.0.10,1.0.0.2,34211.8,11.0135,0.432574,0
14.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.36386,0.429636,0
14.3,16,11,UL,7.0.0.12,1.0.0.2,35363.2,7.78816,0.437346,0
14.3,17,12,UL,7.0.0.13,1.0.0.2,50742.1,41.0729,0.426201,0
14.3,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.04146,0.406102,0
14.3,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.95803,0.402284,0
14.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.4,7,2,UL,7.0.0.3,1.0.0.2,1891.52,123.914,5.80408,0
14.4,8,3,UL,7.0.0.4,1.0.0.2,5263.36,150.906,3.05945,0
14.4,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.7705,2.36627,0
14.4,10,5,UL,7.0.0.6,1.0.0.2,35774.4,9.06006,0.419569,0
14.4,11,6,UL,7.0.0.7,1.0.0.2,36267.8,7.32473,0.418756,0
14.4,12,7,UL,7.0.0.8,1.0.0.2,37090.2,7.54004,0.412412,0
14.4,13,8,UL,7.0.0.9,1.0.0.2,38488.3,7.60312,0.427666,0
14.4,14,9,UL,7.0.0.10,1.0.0.2,39804.2,8.63565,0.416596,0
14.4,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.26857,0.429177,0
14.4,16,11,UL,7.0.0.12,1.0.0.2,36843.5,8.22804,0.417493,0
14.4,17,12,UL,7.0.0.13,1.0.0.2,34869.8,9.5794,0.436336,0
14.4,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.63548,0.386387,0
14.4,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.57833,0.384422,0
14.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.5,7,2,UL,7.0.0.3,1.0.0.2,8799.68,98.6205,2.57765,0
14.5,8,3,UL,7.0.0.4,1.0.0.2,11431.4,78.1531,2.4891,0
14.5,9,4,UL,7.0.0.5,1.0.0.2,5263.36,10.2866,2.21669,0
14.5,10,5,UL,7.0.0.6,1.0.0.2,36843.5,8.61165,0.406994,0
14.5,11,6,UL,7.0.0.7,1.0.0.2,35856.6,7.71329,0.411996,0
14.5,12,7,UL,7.0.0.8,1.0.0.2,34294.1,7.81199,0.428598,0
14.5,13,8,UL,7.0.0.9,1.0.0.2,35281,6.57983,0.414094,0
14.5,14,9,UL,7.0.0.10,1.0.0.2,31662.4,8.21741,0.434012,0
14.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.17149,0.42963,0
14.5,16,11,UL,7.0.0.12,1.0.0.2,36514.6,8.36998,0.413782,0
14.5,17,12,UL,7.0.0.13,1.0.0.2,35281,8.71985,0.418644,0
14.5,18,13,UL,7.0.0.14,1.0.0.2,37008,5.9682,0.398089,0
14.5,19,14,UL,7.0.0.15,1.0.0.2,37008,5.7961,0.393578,0
14.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.6,7,2,UL,7.0.0.3,1.0.0.2,6496.96,46.0195,2.92488,0
14.6,8,3,UL,7.0.0.4,1.0.0.2,1480.32,15.1378,2.31808,0
14.6,9,4,UL,7.0.0.5,1.0.0.2,4852.16,11.8622,2.47709,0
14.6,10,5,UL,7.0.0.6,1.0.0.2,34623,10.0521,0.424894,0
14.6,11,6,UL,7.0.0.7,1.0.0.2,35034.2,10.3574,0.444793,0
14.6,12,7,UL,7.0.0.8,1.0.0.2,35609.9,9.75793,0.430267,0
14.6,13,8,UL,7.0.0.9,1.0.0.2,35856.6,7.586,0.423598,0
14.6,14,9,UL,7.0.0.10,1.0.0.2,37254.7,10.1617,0.427348,0
14.6,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28612,0.42963,0
14.6,16,11,UL,7.0.0.12,1.0.0.2,35938.9,8.77969,0.429953,0
14.6,17,12,UL,7.0.0.13,1.0.0.2,21875.8,9.35828,0.42782,0
14.6,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85795,0.398095,0
14.6,19,14,UL,7.0.0.15,1.0.0.2,35281,5.86836,0.397494,0
14.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.7,7,2,UL,7.0.0.3,1.0.0.2,411.2,106.433,20.6379,0
14.7,8,3,UL,7.0.0.4,1.0.0.2,1973.76,91.4564,5.60602,0
14.7,9,4,UL,7.0.0.5,1.0.0.2,5427.84,12.1839,2.36306,0
14.7,10,5,UL,7.0.0.6,1.0.0.2,35938.9,8.64128,0.419529,0
14.7,11,6,UL,7.0.0.7,1.0.0.2,36679,7.22215,0.409103,0
14.7,12,7,UL,7.0.0.8,1.0.0.2,36514.6,10.1452,0.433681,0
14.7,13,8,UL,7.0.0.9,1.0.0.2,35363.2,8.68493,0.432119,0
14.7,14,9,UL,7.0.0.10,1.0.0.2,38735,9.71713,0.421486,0
14.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.3301,0.429634,0
14.7,16,11,UL,7.0.0.12,1.0.0.2,37501.4,7.04932,0.420056,0
14.7,17,12,UL,7.0.0.13,1.0.0.2,47863.7,46.3715,0.44235,0
14.7,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.75678,0.392257,0
14.7,19,14,UL,7.0.0.15,1.0.0.2,35281,5.6517,0.389631,0
14.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
14.8,7,2,UL,7.0.0.3,1.0.0.2,5427.84,143.358,3.01676,0
14.8,8,3,UL,7.0.0.4,1.0.0.2,2713.92,129.853,4.04607,1
14.8,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.6753,2.38015,0
14.8,10,5,UL,7.0.0.6,1.0.0.2,36679,9.52314,0.41869,0
14.8,11,6,UL,7.0.0.7,1.0.0.2,33800.6,8.14661,0.433342,0
14.8,12,7,UL,7.0.0.8,1.0.0.2,35363.2,8.3192,0.4122,0
14.8,13,8,UL,7.0.0.9,1.0.0.2,35938.9,10.1871,0.42738,0
14.8,14,9,UL,7.0.0.10,1.0.0.2,33307.2,10.1342,0.447475,0
14.8,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.18779,0.426058,0
14.8,16,11,UL,7.0.0.12,1.0.0.2,36350.1,7.75159,0.424703,0
14.8,17,12,UL,7.0.0.13,1.0.0.2,37748.2,10.1911,0.425294,0
14.8,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.87222,0.395893,0
14.8,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.78972,0.392824,0
14.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,3
14.9,7,2,UL,7.0.0.3,1.0.0.2,4523.2,144.86,3.32833,0
14.9,8,3,UL,7.0.0.4,1.0.0.2,8717.44,108.625,2.57219,2
14.9,9,4,UL,7.0.0.5,1.0.0.2,5098.88,12.1158,2.36783,0
14.9,10,5,UL,7.0.0.6,1.0.0.2,5427.84,10.3844,0.447687,0
14.9,11,6,UL,7.0.0.7,1.0.0.2,38817.3,7.77164,0.416942,0
14.9,12,7,UL,7.0.0.8,1.0.0.2,35938.9,6.85584,0.420139,0
14.9,13,8,UL,7.0.0.9,1.0.0.2,35938.9,7.359,0.430007,0
14.9,14,9,UL,7.0.0.10,1.0.0.2,35856.6,11.8816,0.431449,0
14.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.12686,0.42965,0
14.9,16,11,UL,7.0.0.12,1.0.0.2,34705.3,8.59985,0.429883,0
14.9,17,12,UL,7.0.0.13,1.0.0.2,35692.2,9.75309,0.418705,0
14.9,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.82682,0.409463,0
14.9,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.80179,0.403365,0
